case_id,n_events,duration_days
Application_001715,16,3.4587836053240744
Application_001716,20,5.236711334502315
Application_001717,19,3.2398921844675925
Application_001718,15,4.923726575185185
Application_001719,14,8.77651900667824
Application_001720,14,1.6671583786574073
Application_001721,15,2.2774472761574076
Application_001722,16,3.035695971435185
Application_001723,21,4.517022094189815
Application_001724,7,1.9017321502662037
Application_001725,16,7.831832701076389
Application_001726,14,2.4797964673148147
Application_001727,18,12.70451834252315
Application_001728,19,5.060116630740741
Application_001729,19,4.128390850497685
Application_001730,15,8.174083598715278
Application_001731,14,7.234363539861111
Application_001732,20,7.167703809861111
Application_001733,16,2.899870780821759
Application_001734,25,4.176451532708334
Application_001735,16,4.5308362944560185
Application_001736,17,3.779825540092593
Application_001737,14,2.3635861643287037
Application_001738,26,3.0584924082060185
Application_001739,19,9.307160816701389
Application_001740,16,2.324361735763889
Application_001741,19,5.1083149889236115
Application_001742,14,3.302771805289352
Application_001743,16,1.9085951675231483
Application_001744,7,5.776407068171297
Application_001745,15,3.285693962326389
Application_001746,19,5.072292735949074
Application_001747,19,13.430482328784722
Application_001748,17,3.485255731712963
Application_001749,20,7.659326926284723
Application_001750,19,3.762278411053241
Application_001751,25,5.327687658576388
Application_001752,20,3.0651503911921294
Application_001753,16,3.9325783708680553
Application_001754,15,2.206255579675926
Application_001755,22,3.3610560159837966
Application_001756,16,4.5217528223263885
Application_001757,7,2.0359792915046295
Application_001758,14,2.05444317
Application_001759,14,4.296286916886574
Application_001760,22,6.753458692916667
Application_001761,18,4.31994393337963
Application_001762,22,5.388681154942129
Application_001763,20,3.3375784908564814
Application_001764,17,3.445025317766204
Application_001765,14,1.9071457112384258
Application_001766,19,4.02787930537037
Application_001767,16,2.2920916076388886
Application_001768,16,4.8346448452777775
Application_001769,15,4.2835553496875
Application_001770,19,3.182917194085648
Application_001771,16,3.020309274027778
Application_001772,21,4.852367281076389
Application_001773,15,2.358335412314815
Application_001774,26,2.837662635474537
Application_001775,21,9.930371387638889
Application_001776,22,3.2932992969097223
Application_001777,22,5.440281079675926
Application_001778,19,4.944545856377315
Application_001779,20,3.553617715648148
Application_001780,24,3.6973181887962965
Application_001781,14,2.4667383773263887
Application_001782,21,5.480240607488426
Application_001783,25,9.828965922349537
Application_001784,16,1.3096642949421295
Application_001785,16,3.9961436670254633
Application_001786,16,1.3007540784722222
Application_001787,19,3.527199297835648
Application_001788,18,7.32749035923611
Application_001789,29,8.96430119351852
Application_001790,16,3.089676820509259
Application_001791,16,2.0825432383217595
Application_001792,20,3.0408810545138887
Application_001793,16,6.325988518715278
Application_001794,16,2.7691403938657406
Application_001795,14,5.327956097268519
Application_001796,24,3.0343973234837964
Application_001797,23,2.780699247048611
Application_001798,21,3.9951376815162036
Application_001799,18,3.502064057048611
Application_001800,22,8.658724110833333
Application_001801,15,1.9039267457870372
Application_001802,18,2.4341157504861113
Application_001803,24,8.802275285601853
Application_001804,19,7.462905748101853
Application_001805,21,8.694542540497686
Application_001806,7,3.0272839569328704
Application_001807,15,4.949078720162038
Application_001808,15,9.325797844212962
Application_001809,19,8.038840911759259
Application_001810,18,3.0254508575462964
Application_001811,18,6.935765961932871
Application_001812,21,4.289853341157407
Application_001813,14,2.7639700360763886
Application_001814,15,4.408518692407408
Application_001815,19,2.480327249861111
Application_001816,17,4.87016468974537
Application_001817,22,5.488660709224537
Application_001818,15,4.212602915925927
Application_001819,16,1.4377037266782406
Application_001820,19,4.862233687002314
Application_001821,15,4.036798036574074
Application_001822,15,7.975520962858797
Application_001823,16,3.6251371136805552
Application_001824,20,3.2939907882060186
Application_001825,20,9.156874785462962
Application_001826,20,7.022958945347223
Application_001827,18,1.1446062791435185
Application_001828,15,4.050034322754629
Application_001829,22,6.8289103703009255
Application_001830,20,7.681093330694445
Application_001831,14,1.380145452025463
Application_001832,15,5.442118524918982
Application_001833,15,3.2070205146875
Application_001834,21,6.953949280717593
Application_001835,22,4.403499939039352
Application_001836,18,3.681374058784722
Application_001837,21,3.0026539688078704
Application_001838,15,5.940811366875
Application_001839,20,3.5251764240625003
Application_001840,20,3.119893125127315
Application_001841,21,7.840236043506945
Application_001842,24,4.829596274814815
Application_001843,18,4.371727974374999
Application_001844,15,3.195131676875
Application_001845,19,3.118874621990741
Application_001846,20,8.558089108819445
Application_001847,31,8.011130516967594
Application_001848,16,2.1185682762037037
Application_001849,14,2.933660371574074
Application_001850,16,5.136373515763889
Application_001851,19,5.270320074976852
Application_001852,22,4.403520345775463
Application_001853,16,4.132836593402778
Application_001854,19,4.788955130474537
Application_001855,32,10.460718256770834
Application_001856,20,4.433868887685185
Application_001857,20,4.273745365937501
Application_001858,14,4.221319098275464
Application_001859,16,1.3769611599074074
Application_001860,19,3.089811925787037
Application_001861,18,2.6110541109606484
Application_001862,15,2.315085334039352
Application_001863,19,7.426916787210648
Application_001864,16,8.642053287222222
Application_001865,18,3.295125760081018
Application_001866,24,9.773962091817129
Application_001867,14,3.3465462021064813
Application_001868,16,6.088862862881945
Application_001869,19,8.712626495671296
Application_001870,19,4.3167786949652776
Application_001871,19,4.87534983175926
Application_001872,25,7.521438769259259
Application_001873,26,14.888344860868058
Application_001874,23,7.862594324386574
Application_001875,14,2.829630855497685
Application_001876,24,7.261072954687501
Application_001877,17,6.455953439351852
Application_001878,24,7.704677845243055
Application_001879,19,7.46777801619213
Application_001880,18,2.8135573259259257
Application_001881,18,4.570331166944444
Application_001882,15,2.30409905150463
Application_001883,15,4.099747749525463
Application_001884,19,7.4271412219675925
Application_001885,15,1.178367346400463
Application_001886,20,4.581184640150463
Application_001887,15,1.5184213285648147
Application_001888,18,1.6401095467361113
Application_001889,16,4.053838272152778
Application_001890,16,2.665754281898148
Application_001891,22,4.779569110243056
Application_001892,20,5.0051072052893515
Application_001893,16,6.030952256597223
Application_001894,24,7.17201379505787
Application_001895,14,2.181773158784722
Application_001896,15,4.557264320567129
Application_001897,17,1.8666822846296296
Application_001898,7,1.1828930252199075
Application_001899,15,3.0652976190856482
Application_001900,18,4.598646334166666
Application_001901,15,1.8213144091666664
Application_001902,16,2.3408411216435185
Application_001903,16,4.435052070486111
Application_001904,16,2.9610870417476853
Application_001905,15,3.0311824197106483
Application_001906,19,5.0165087779629625
Application_001907,21,8.057670815810186
Application_001908,16,2.0265132759490743
Application_001909,21,4.032420915347222
Application_001910,15,4.245798203506944
Application_001911,19,7.703967449409722
Application_001912,18,3.9845414111458335
Application_001913,18,3.1908358747685184
Application_001914,16,4.343919536539352
Application_001915,14,1.7734196654976853
Application_001916,20,2.9617389055092596
Application_001917,15,1.8136463740972222
Application_001918,14,1.7174390066203704
Application_001919,26,6.258547635902778
Application_001920,22,4.244418106701389
Application_001921,24,6.713587481736112
Application_001922,31,6.845592396527778
Application_001923,15,5.558255339108796
Application_001924,15,1.3602554859375
Application_001925,19,5.517720518020834
Application_001926,7,1.8121793738194443
Application_001927,20,6.10624631837963
Application_001928,21,4.890113466643519
Application_001929,21,5.203627269583333
Application_001930,21,3.730285267962963
Application_001931,13,5.108938833923611
Application_001932,15,3.7754571543634263
Application_001933,17,6.906225509664352
Application_001934,14,3.4275612775
Application_001935,16,2.826511173703704
Application_001936,26,3.6194326914236115
Application_001937,15,4.6154954736111105
Application_001938,15,6.270008469988426
Application_001939,19,2.8686101513541664
Application_001940,20,4.370836646817129
Application_001941,19,5.0206120464930555
Application_001942,18,4.262060795462963
Application_001943,19,7.963383831481481
Application_001944,15,1.8926195582407406
Application_001945,15,3.345578460011574
Application_001946,24,5.707209886863426
Application_001947,15,4.298787995763889
Application_001948,14,3.1117086495023147
Application_001949,18,3.6498203440625003
Application_001950,23,4.603956113541667
Application_001951,26,10.681186765219907
Application_001952,14,2.9783602026620373
Application_001953,23,6.522181044166667
Application_001954,19,7.246123237256945
Application_001955,19,4.236086385763889
Application_001956,14,5.711891552372685
Application_001957,22,4.283211913506944
Application_001958,18,5.197275057060185
Application_001959,15,2.939303321481481
Application_001960,15,3.531222911678241
Application_001961,21,12.277600432141202
Application_001962,20,3.2623867871643517
Application_001963,24,5.421365470752315
Application_001964,15,2.1820243016666665
Application_001965,21,4.034883315324074
Application_001966,15,5.667334246111111
Application_001967,14,1.827311458460648
Application_001968,20,2.295608396909722
Application_001969,16,1.5983404366319445
Application_001970,18,5.82073479275463
Application_001971,18,16.17747729241898
Application_001972,23,8.885613640381944
Application_001973,22,7.581635569918982
Application_001974,16,1.6314605884375
Application_001975,19,7.543609081215277
Application_001976,19,6.469053097268518
Application_001977,16,6.918134800023148
Application_001978,21,6.3048018205439815
Application_001979,25,6.800559048958333
Application_001980,22,6.223952710659722
Application_001981,15,2.9341428994560186
Application_001982,32,9.627282424363427
Application_001983,19,4.107287753634259
Application_001984,15,1.6719511945833334
Application_001985,26,11.278876949340278
Application_001986,16,3.1987980449421296
Application_001987,21,4.116203860497685
Application_001988,17,3.779822687037037
Application_001989,22,8.617778267222223
Application_001990,19,5.215251134756945
Application_001991,18,4.3592370784375
Application_001992,16,5.270676403726852
Application_001993,22,4.796238238657407
Application_001994,15,2.526619895601852
Application_001995,28,7.73843922099537
Application_001996,20,5.446030192314815
Application_001997,13,2.6604502758449073
Application_001998,18,13.642968927916666
Application_001999,18,4.111986660833333
Application_002000,19,6.964956040057871
Application_002001,14,5.140233723958333
Application_002002,19,3.3910182420717594
Application_002003,21,4.295596790324074
Application_002004,16,2.0450667312962962
Application_002005,14,3.2441173420486114
Application_002006,15,2.2937908524189816
Application_002007,18,6.536790972175925
Application_002008,16,3.3976492490393517
Application_002009,19,3.4154205269328703
Application_002010,16,1.9656508361111114
Application_002011,16,1.9032294108333334
Application_002012,20,4.304253927013889
Application_002013,16,6.529296134456018
Application_002014,18,4.489699128587963
Application_002015,10,4.1001153075
Application_002016,19,4.382268091041667
Application_002017,23,2.7158291477893517
Application_002018,15,3.0013507201157408
Application_002019,24,4.381421211377315
Application_002020,16,2.57341958005787
Application_002021,14,1.5658732301967593
Application_002022,19,4.0749764178819445
Application_002023,21,6.466259855092592
Application_002024,20,5.542684356863425
Application_002025,19,11.756815673101851
Application_002026,15,2.9369773379050925
Application_002027,26,8.6973718596875
Application_002028,10,0.8995306476736111
Application_002029,14,2.8305488631481484
Application_002030,24,8.953168217766205
Application_002031,26,5.4525483610069445
Application_002032,16,3.149534264780092
Application_002033,21,4.634012525914351
Application_002034,22,7.723042900115741
Application_002035,14,2.128450621863426
Application_002036,16,1.2971701576157406
Application_002037,23,7.8615622034606485
Application_002038,10,1.5187956551504629
Application_002039,16,2.346626832326389
Application_002040,15,7.894331929305555
Application_002041,16,2.508060796608796
Application_002042,16,3.2519723524189814
Application_002043,26,6.389240602766204
Application_002044,20,5.7009264128125
Application_002045,15,4.488563242395833
Application_002046,20,3.622824205902778
Application_002047,26,7.3229641078472225
Application_002048,21,3.6127614679282405
Application_002049,16,2.938119445289352
Application_002050,16,2.1717515681828705
Application_002051,16,1.8727840688657407
Application_002052,25,2.8669319680208334
Application_002053,14,1.3304611127199075
Application_002054,14,4.9418013192824075
Application_002055,7,2.508723261990741
Application_002056,18,5.858551051145834
Application_002057,19,3.5246300213310184
Application_002058,24,6.498064211226852
Application_002059,19,4.874593379699074
Application_002060,22,7.505657773229166
Application_002061,15,5.621237879907407
Application_002062,20,2.0912415394907407
Application_002063,15,2.324844425092593
Application_002064,26,6.594348656608796
Application_002065,22,12.489846423738426
Application_002066,23,13.37018583386574
Application_002067,15,1.959396859548611
Application_002068,14,3.1945169181018516
Application_002069,18,3.8412172069791666
Application_002070,15,2.083039706886574
Application_002071,24,7.275812308900463
Application_002072,20,5.173546925034722
Application_002073,19,3.0689045276736113
Application_002074,21,5.006994750787037
Application_002075,22,12.412555014120372
Application_002076,16,4.918720392789353
Application_002077,19,2.9736357081249998
Application_002078,16,18.770517209618056
Application_002079,17,5.140175752604167
Application_002080,26,7.214047732858797
Application_002081,15,6.761037095717593
Application_002082,28,10.12396573704861
Application_002083,15,3.954288563726852
Application_002084,20,12.089151738784722
Application_002085,25,5.383972257569444
Application_002086,16,3.6235829865740743
Application_002087,16,3.3405085590625
Application_002088,18,9.77484891923611
Application_002089,15,4.373981586273149
Application_002090,20,3.9672453806597225
Application_002091,27,6.149363781377314
Application_002092,14,5.168075174733796
Application_002093,17,2.150438572141204
Application_002094,19,3.4663344485069447
Application_002095,16,3.694662118020833
Application_002096,15,1.348896219050926
Application_002097,24,8.204874502326389
Application_002098,18,5.001280471400463
Application_002099,16,3.6939299368402776
Application_002100,15,1.9018608778935184
Application_002101,19,3.9453618443981484
Application_002102,16,3.0020369362731483
Application_002103,15,2.612633761782407
Application_002104,15,2.402601502175926
Application_002105,16,3.2885806162847224
Application_002106,24,5.1618965294328705
Application_002107,16,2.361195260914352
Application_002108,15,4.93084828869213
Application_002109,25,10.056405778622686
Application_002110,19,2.921418200752315
Application_002111,20,8.594519348217593
Application_002112,16,4.531984508171297
Application_002113,29,6.6102769001388895
Application_002114,18,10.544149819143518
Application_002115,27,6.171264192685186
Application_002116,16,2.827410032256944
Application_002117,16,5.0693856772453705
Application_002118,16,1.7474857003935187
Application_002119,15,3.080941331087963
Application_002120,16,2.162823231354167
Application_002121,18,2.7525456791435188
Application_002122,29,7.508831164236112
Application_002123,16,7.978312691412038
Application_002124,26,7.6931797351736115
Application_002125,18,1.9861567438078704
Application_002126,22,19.49905301747685
Application_002127,28,6.866860377847222
Application_002128,16,3.397881859513889
Application_002129,16,2.710268568703704
Application_002130,20,4.511149104421297
Application_002131,21,2.736397639074074
Application_002132,19,3.8608712328009256
Application_002133,16,2.743318744085648
Application_002134,17,6.505951465671296
Application_002135,14,2.6697031490393517
Application_002136,19,3.25467340900463
Application_002137,23,4.092179494212963
Application_002138,16,1.5108766006365741
Application_002139,15,4.15405377542824
Application_002140,16,1.7738586678472223
Application_002141,19,4.723890116724537
Application_002142,16,6.4096867493518515
Application_002143,19,9.367576012488426
Application_002144,18,5.640323614386574
Application_002145,29,14.648644888078703
Application_002146,15,1.545844588900463
Application_002147,21,6.548102184201389
Application_002148,17,2.687849808877315
Application_002149,32,9.600837862407408
Application_002150,16,2.028906975787037
Application_002151,27,3.925568398900463
Application_002152,15,5.318121922881945
Application_002153,19,6.6074176619791665
Application_002154,16,2.595658259363426
Application_002155,16,1.722561457662037
Application_002156,16,10.680519027488426
Application_002157,15,1.764584428923611
Application_002158,18,5.4453000793749995
Application_002159,27,6.220010067268518
Application_002160,21,4.133484177361111
Application_002161,15,3.161521995335648
Application_002162,20,12.13508545707176
Application_002163,16,1.6841558620949073
Application_002164,18,5.9411401056712965
Application_002165,27,4.965264898483796
Application_002166,15,4.487446762673611
Application_002167,15,1.6968196202546295
Application_002168,19,3.4594955638888885
Application_002169,14,1.9381703202199074
Application_002170,26,3.902461440648148
Application_002171,15,3.2876703099768516
Application_002172,21,2.4705455992708334
Application_002173,16,5.4164738255439815
Application_002174,15,3.748419230046296
Application_002175,14,2.003451340833333
Application_002176,15,3.442800672407407
Application_002177,19,7.387817969525463
Application_002178,15,2.4767253158564815
Application_002179,16,2.981193309699074
Application_002180,14,1.5536748712268518
Application_002181,16,6.372270207523148
Application_002182,15,2.9157975106597225
Application_002183,16,1.7696790517939816
Application_002184,28,5.6594614295949075
Application_002185,21,6.988150607303242
Application_002186,29,7.804294507372685
Application_002187,18,4.114009568993056
Application_002188,18,2.6287755878356482
Application_002189,16,2.9600727444907404
Application_002190,17,5.2777841656249995
Application_002191,16,5.16825437800926
Application_002192,18,2.622251988321759
Application_002193,16,3.7843673335300925
Application_002194,18,5.926776959652778
Application_002195,23,5.4910797389120365
Application_002196,16,4.348736023101852
Application_002197,22,6.508210526458333
Application_002198,16,2.9817858828472223
Application_002199,16,6.985956822199073
Application_002200,19,2.724092813125
Application_002201,21,4.308214029004629
Application_002202,16,2.5645206611574074
Application_002203,16,4.134032539710648
Application_002204,16,13.828467547256945
Application_002205,14,2.693144779525463
Application_002206,18,2.134087166365741
Application_002207,19,3.7425659261111113
Application_002208,16,2.8979244070833334
Application_002209,16,1.380397310787037
Application_002210,21,5.400797190219907
Application_002211,19,2.832205895300926
Application_002212,14,2.8429044976967592
Application_002213,21,6.2743038541319445
Application_002214,21,5.444424622280093
Application_002215,16,2.522044256585648
Application_002216,21,4.255424533032407
Application_002217,22,4.934427015868056
Application_002218,22,3.3168359955555555
Application_002219,18,4.947240863043981
Application_002220,15,6.642069195763889
Application_002221,16,1.7816133633912037
Application_002222,15,3.3082558988425927
Application_002223,27,4.7282672515624995
Application_002224,13,4.612519601631945
Application_002225,16,2.1707920875694446
Application_002226,26,8.218724195914351
Application_002227,20,4.235036519513889
Application_002228,15,2.1953233634837965
Application_002229,15,3.8695469179861113
Application_002230,21,10.150863837442131
Application_002231,23,6.601825407430556
Application_002232,13,2.6269786564583333
Application_002233,19,3.194940154513889
Application_002234,20,4.341652741377315
Application_002235,15,5.976496874965278
Application_002236,16,1.797045790625
Application_002237,20,5.961822247222222
Application_002238,15,1.7866616923495369
Application_002239,15,1.2578742816435184
Application_002240,19,3.0471993869328706
Application_002241,21,2.645205261863426
Application_002242,16,1.5540392601041666
Application_002243,21,3.120847832800926
Application_002244,19,5.12002801837963
Application_002245,31,6.489967956273148
Application_002246,22,6.049850476157408
Application_002247,21,5.334323769652777
Application_002248,22,5.806313163206019
Application_002249,20,7.153655522245371
Application_002250,16,2.3797083158680556
Application_002251,14,2.6552777108564816
Application_002252,15,2.2018516055439816
Application_002253,16,1.7674903151504628
Application_002254,16,4.265931982071759
Application_002255,7,0.46542727854166666
Application_002256,15,3.134781021423611
Application_002257,26,7.020799869675926
Application_002258,20,7.227224351608796
Application_002259,18,2.532188857210648
Application_002260,15,2.132569868599537
Application_002261,22,6.238227513761574
Application_002262,16,3.069068837060185
Application_002263,25,6.736591075324075
Application_002264,30,10.742984663599536
Application_002265,23,7.8352982552083335
Application_002266,17,3.4150237157060186
Application_002267,15,6.353804692303241
Application_002268,16,4.829114638935185
Application_002269,20,8.43679998517361
Application_002270,27,8.984248023483795
Application_002271,16,4.4609963965625
Application_002272,21,4.6667743807407405
Application_002273,16,3.155620258009259
Application_002274,17,2.5543159704166665
Application_002275,14,2.3949458796759258
Application_002276,17,9.312934159722221
Application_002277,14,2.1840689052199074
Application_002278,20,4.423159993888889
Application_002279,18,2.7432591867939817
Application_002280,16,2.120082318101852
Application_002281,14,5.856620787986111
Application_002282,18,5.44457140306713
Application_002283,13,4.086928957534722
Application_002284,19,5.137243481909722
Application_002285,15,2.425057436388889
Application_002286,16,11.212832502951388
Application_002287,20,4.63499826949074
Application_002288,17,4.390575279722222
Application_002289,16,15.74591781244213
Application_002290,18,3.7187019927430556
Application_002291,19,8.726623649479167
Application_002292,15,2.4573768081018517
Application_002293,15,2.403945637199074
Application_002294,18,2.505955029594907
Application_002295,25,7.374591476585648
Application_002296,16,7.4501279790625
Application_002297,26,7.695194648032407
Application_002298,19,7.813018532893518
Application_002299,10,2.943476357337963
Application_002300,15,2.8135690100115744
Application_002301,16,2.6442697523842593
Application_002302,24,9.38955409375
Application_002303,16,2.6413719927777777
Application_002304,14,1.3967812391550927
Application_002305,17,2.786670402372685
Application_002306,18,9.431999829074075
Application_002307,17,5.554012202523148
Application_002308,21,6.154589150023147
Application_002309,15,1.7997204516435186
Application_002310,22,6.379920757916667
Application_002311,16,1.3240568866319444
Application_002312,14,2.829694212164352
Application_002313,18,4.437347279652777
Application_002314,20,4.602710166527777
Application_002315,14,1.3856318720833334
Application_002316,19,6.544979110578703
Application_002317,14,3.7373862654166663
Application_002318,16,3.235859676655093
Application_002319,16,3.121751363460648
Application_002320,15,5.682170965509259
Application_002321,14,2.7908144647916666
Application_002322,17,4.1239351180208335
Application_002323,19,3.7665482585185184
Application_002324,16,1.7942751286342593
Application_002325,18,3.8001883386574073
Application_002326,16,4.438854366689815
Application_002327,7,1.380125202013889
Application_002328,16,3.4644871566319444
Application_002329,19,3.3500303447916666
Application_002330,17,4.518065301805556
Application_002331,14,2.910993927025463
Application_002332,16,8.749174835625
Application_002333,16,3.8485746446412032
Application_002334,16,1.6387368494212964
Application_002335,21,3.521377109479167
Application_002336,25,9.544443055081018
Application_002337,19,6.10149180636574
Application_002338,20,3.9128005091435187
Application_002339,26,5.819440663773148
Application_002340,18,4.5063550505439816
Application_002341,16,4.324434191747685
Application_002342,22,10.71754216988426
Application_002343,15,3.988134753136574
Application_002344,15,1.8179967041203704
Application_002345,14,6.776233244467593
Application_002346,26,9.57692119011574
Application_002347,15,4.130744628773148
Application_002348,19,5.754783523912037
Application_002349,19,5.209396793356482
Application_002350,21,3.467609251400463
Application_002351,18,4.13248188630787
Application_002352,26,5.243490556921296
Application_002353,20,4.013902997395833
Application_002354,16,2.7900654586805556
Application_002355,25,4.582186999305556
Application_002356,21,4.7440787071875
Application_002357,19,4.891211641469907
Application_002358,15,1.6480577015393518
Application_002359,16,4.34361123125
Application_002360,19,4.310265491666667
Application_002361,20,4.88652197125
Application_002362,16,3.1032974957060184
Application_002363,28,7.448805342800926
Application_002364,14,2.9875133855671296
Application_002365,15,2.2992386302430554
Application_002366,16,4.074256632974537
Application_002367,24,7.948584898344907
Application_002368,17,3.979261191851852
Application_002369,16,4.46376468662037
Application_002370,10,4.164286475254629
Application_002371,26,8.263380353078704
Application_002372,19,4.3902028459375
Application_002373,19,3.294691912939815
Application_002374,26,8.774019496805556
Application_002375,19,6.933956137638888
Application_002376,27,9.613501048877314
Application_002377,14,2.6407625598032407
Application_002378,23,10.123877066909722
Application_002379,7,1.5759468001041665
Application_002380,24,8.441125508344907
Application_002381,15,3.600013807650463
Application_002382,26,6.762515975659723
Application_002383,18,12.196607410092593
Application_002384,14,2.3710688460995373
Application_002385,18,4.026524242800926
Application_002386,22,6.53103976045139
Application_002387,16,3.525374067800926
Application_002388,16,7.62479792068287
Application_002389,15,2.931030067974537
Application_002390,14,4.567899126354166
Application_002391,17,3.5474442881944444
Application_002392,15,5.097638175358797
Application_002393,15,4.041834170208333
Application_002394,20,1.9018986965625
Application_002395,18,6.205568790335648
Application_002396,25,9.194347829537037
Application_002397,15,4.666485942604167
Application_002398,19,4.814037144560185
Application_002399,18,2.588062685173611
Application_002400,18,3.3325674384722226
Application_002401,15,1.7994844358680557
Application_002402,24,3.898955509074074
Application_002403,7,2.4745927158564816
Application_002404,20,3.0936465029166667
Application_002405,13,4.0228738230092596
Application_002406,27,8.419125280879628
Application_002407,7,0.9661472007638888
Application_002408,19,5.787443669849537
Application_002409,16,8.735512666157408
Application_002410,16,3.6554444707754628
Application_002411,24,6.258966025127315
Application_002412,16,4.279388239675926
Application_002413,23,4.965487374953703
Application_002414,15,2.4346413124189814
Application_002415,19,3.9450553714699077
Application_002416,27,7.703099503969907
Application_002417,19,4.08634087306713
Application_002418,24,4.107533849502315
Application_002419,21,5.4378500536574075
Application_002420,26,8.659207195474538
Application_002421,14,1.8472587272453704
Application_002422,16,2.7788127605902777
Application_002423,24,7.490832330543982
Application_002424,23,6.186105628599537
Application_002425,15,4.407474113784723
Application_002426,18,3.241035170162037
Application_002427,16,4.218427369768518
Application_002428,19,6.076910361273149
Application_002429,25,11.406328403703704
Application_002430,16,2.5456842048611112
Application_002431,16,3.738330328032407
Application_002432,16,6.453626872025462
Application_002433,23,11.510132204594909
Application_002434,15,2.749713448460648
Application_002435,15,2.7342023329861114
Application_002436,19,2.257976873101852
Application_002437,17,2.5700691021064817
Application_002438,26,10.086206364930556
Application_002439,15,3.1484216084375
Application_002440,29,7.345469235648148
Application_002441,26,13.107974656053242
Application_002442,20,17.759007890497685
Application_002443,16,4.675783625787037
Application_002444,26,17.2698813146875
Application_002445,20,6.409702372395833
Application_002446,7,3.901626215451389
Application_002447,14,9.561614190578704
Application_002448,16,5.196720507847222
Application_002449,21,4.398670396053241
Application_002450,20,7.457621835868055
Application_002451,20,6.04690713181713
Application_002452,18,3.391027864247685
Application_002453,20,9.096951157060184
Application_002454,16,2.6781640913078704
Application_002455,16,3.7103676242939816
Application_002456,20,7.756638729340278
Application_002457,18,6.124441868240741
Application_002458,15,5.3883793688425925
Application_002459,20,5.056185116180556
Application_002460,15,3.7928427132754625
Application_002461,26,6.468080438460648
Application_002462,16,2.2501187540046295
Application_002463,22,6.680955413900463
Application_002464,26,10.417821184803241
Application_002465,15,1.1842146975
Application_002466,16,3.5010160688078704
Application_002467,17,3.79265765025463
Application_002468,14,2.1186390703356484
Application_002469,16,1.8035099185185186
Application_002470,15,2.108092387638889
Application_002471,20,5.56213691287037
Application_002472,21,4.815510995868055
Application_002473,16,3.0456265570486107
Application_002474,21,9.152643451747686
Application_002475,15,4.800082662268519
Application_002476,19,4.0803915951620375
Application_002477,16,2.2706346630092593
Application_002478,18,3.124073701111111
Application_002479,16,2.24974852650463
Application_002480,7,0.663399246712963
Application_002481,21,3.899507722986111
Application_002482,18,3.6900343148611108
Application_002483,23,4.8144821543287035
Application_002484,18,5.260484253101851
Application_002485,16,2.8401020389583334
Application_002486,19,4.6402533434375
Application_002487,20,7.7309977310532405
Application_002488,19,5.246726090810185
Application_002489,16,1.0902009238541668
Application_002490,15,5.768568975046296
Application_002491,19,3.766733870023148
Application_002492,16,2.558413700289352
Application_002493,14,7.705495213032408
Application_002494,15,3.790966696087963
Application_002495,15,4.899443745914351
Application_002496,15,3.707122377453704
Application_002497,16,3.9832971562615738
Application_002498,16,1.69673063875
Application_002499,18,5.035021723449074
Application_002500,20,6.905747976747686
Application_002501,15,2.687654779398148
Application_002502,17,6.977742195532407
Application_002503,19,3.9670334023379628
Application_002504,15,1.8208137281828705
Application_002505,14,1.5525068216782407
Application_002506,16,1.8621095941782406
Application_002507,16,1.432036999398148
Application_002508,15,3.9705415887268516
Application_002509,15,3.664281026875
Application_002510,24,6.257533132905093
Application_002511,21,5.466819128449074
Application_002512,23,5.148143925300926
Application_002513,15,4.260492330254629
Application_002514,16,1.814040541747685
Application_002515,21,7.828450580081018
Application_002516,20,6.983905985613426
Application_002517,15,6.089657821215277
Application_002518,16,2.344375389212963
Application_002519,23,3.7437925160416663
Application_002520,21,5.167607576111111
Application_002521,19,2.9052398968055555
Application_002522,15,2.5108931249074073
Application_002523,20,3.325763508784722
Application_002524,20,7.328454806967593
Application_002525,15,3.119293542361111
Application_002526,21,8.989469929421297
Application_002527,23,5.388595806331018
Application_002528,19,6.486528712592593
Application_002529,15,3.361674979351852
Application_002530,16,2.6165419255555555
Application_002531,18,2.710885908912037
Application_002532,28,11.720291836712962
Application_002533,16,1.7202354802314814
Application_002534,15,1.648082097164352
Application_002535,18,5.624885165092593
Application_002536,32,11.111010939560186
Application_002537,16,1.9407243725810184
Application_002538,20,3.831886865219907
Application_002539,19,5.379091304467592
Application_002540,16,4.2473425654513886
Application_002541,16,6.471457050844908
Application_002542,16,1.2531531933680555
Application_002543,15,1.9269102684490742
Application_002544,14,4.378944666851852
Application_002545,20,6.606035461006945
Application_002546,16,3.7559689646875
Application_002547,21,7.459596793912037
Application_002548,15,3.804334186122685
Application_002549,20,3.0409447813657406
Application_002550,15,3.2862684134490743
Application_002551,14,2.097861993888889
Application_002552,15,6.0789080061342595
Application_002553,17,8.159013664050926
Application_002554,26,7.029170260983797
Application_002555,19,5.593374432233796
Application_002556,17,2.9086766953472223
Application_002557,16,2.6896554506712964
Application_002558,27,6.055365024444444
Application_002559,14,2.265428821689815
Application_002560,21,10.122890362708333
Application_002561,15,7.728176622349537
Application_002562,14,5.829809611805556
Application_002563,15,8.43289889693287
Application_002564,14,2.8247120954629628
Application_002565,14,3.9940622607060186
Application_002566,14,6.325875105115741
Application_002567,16,2.138487597997685
Application_002568,16,3.528914235266204
Application_002569,18,3.181228945983796
Application_002570,15,0.9976519541203704
Application_002571,7,2.477373476689815
Application_002572,25,5.450679197662037
